passenger_id,real_start_date,real_start_time,start_time,end_time,OD_id,start_ver,end_ver,orginal_start_ver,orginal_end_ver,original_distance,final_distance,matching_or,shared_distance,detour,gap,matching_id,matching_type,matching_ver,
14545,2017-07-01,2017-07-01 11:49,693.0,722.2,9996,204,532,204,132,7616.02,8825.01,1,6229.80,1209.00,0.00,14693,1,204,
15567,2017-07-01,2017-07-01 12:06,710.0,722.2,146,314,379,325,381,3069.98,3069.98,1,3069.98,0.00,755.18,15506,0,314,
15250,2017-07-01,2017-07-01 12:01,705.0,722.2,10,314,27,314,221,5575.61,5575.61,1,5575.61,0.00,0.00,15243,0,314,
15800,2017-07-01,2017-07-01 12:09,713.0,722.2,808,588,10,480,10,2583.14,2583.14,1,2583.14,0.00,0.00,15825,1,588,
14117,2017-07-01,2017-07-01 11:42,686.0,722.2,4416,348,236,348,17,9290.57,10599.84,1,4182.67,1309.28,999.00,14143,1,348,
15278,2017-07-01,2017-07-01 12:01,705.0,722.2,1735,16,32,16,32,4120.33,4120.33,0,,,,,,,
15040,2017-07-01,2017-07-01 11:58,702.0,722.2,5555,674,236,674,17,3767.79,5123.09,1,2512.14,1355.30,691.20,15679,2,135,
15322,2017-07-01,2017-07-01 12:02,706.0,722.3,6725,673,280,673,280,5132.77,5132.77,1,5132.77,0.00,0.00,15348,1,673,
15348,2017-07-01,2017-07-01 12:02,706.0,722.3,6725,673,280,673,280,5132.77,5132.77,1,5132.77,0.00,0.00,15322,0,673,
15170,2017-07-01,2017-07-01 12:00,704.0,722.3,1450,588,295,588,298,3895.73,4812.01,1,1630.16,916.27,583.40,14985,0,588,
15529,2017-07-01,2017-07-01 12:05,709.0,722.3,1450,588,295,588,298,3895.73,3895.73,1,3895.73,0.00,0.00,15614,1,588,
15574,2017-07-01,2017-07-01 12:06,710.0,722.3,302,84,380,84,527,2771.88,2771.88,1,2771.88,0.00,539.07,15328,0,84,
15070,2017-07-01,2017-07-01 11:58,702.0,722.3,9553,97,131,97,143,4908.62,4908.62,1,4908.62,0.00,0.00,15265,1,97,
15265,2017-07-01,2017-07-01 12:01,705.0,722.3,9553,97,131,97,143,4908.62,4908.62,1,4908.62,0.00,0.00,15070,0,97,
15542,2017-07-01,2017-07-01 12:05,709.0,722.3,11051,354,392,354,254,3162.05,3162.05,1,3162.05,0.00,0.00,15373,0,354,
15967,2017-07-01,2017-07-01 12:11,715.0,722.3,74,314,310,314,310,2170.22,2170.22,1,2170.22,0.00,0.00,15968,1,314,
15968,2017-07-01,2017-07-01 12:11,715.0,722.3,74,314,310,314,310,2170.22,2170.22,1,2170.22,0.00,0.00,15967,0,314,
15160,2017-07-01,2017-07-01 11:59,703.0,722.3,2650,689,582,469,582,4173.11,4173.11,1,2462.62,-0.00,0.00,15564,2,97,
15557,2017-07-01,2017-07-01 12:06,710.0,722.4,904,27,543,27,543,3675.63,3675.63,1,3675.63,0.00,0.00,15546,0,27,
14603,2017-07-01,2017-07-01 11:50,694.0,722.4,10897,393,514,233,514,7427.39,7427.39,1,3626.70,0.00,162.24,15450,2,595,
15482,2017-07-01,2017-07-01 12:04,708.0,722.4,3987,475,302,445,96,3510.58,3933.03,1,3140.05,422.45,792.98,15493,1,475,
15455,2017-07-01,2017-07-01 12:04,708.0,722.4,142,27,145,27,545,4185.33,4185.33,1,3675.63,0.00,0.00,15454,0,27,
14401,2017-07-01,2017-07-01 11:47,691.0,722.4,3279,588,250,588,252,6186.23,7188.85,1,6088.34,1002.61,0.00,14543,1,588,
15784,2017-07-01,2017-07-01 12:09,713.0,722.4,1176,367,335,367,335,1948.07,1948.07,1,1948.07,0.00,0.00,15947,1,367,
14974,2017-07-01,2017-07-01 11:57,701.0,722.4,4449,236,588,236,324,6123.03,6211.21,1,2486.74,88.18,0.00,15041,1,236,
15397,2017-07-01,2017-07-01 12:03,707.0,722.4,119,310,27,712,282,5218.21,5218.21,1,5218.21,0.00,0.00,15179,0,310,
16007,2017-07-01,2017-07-01 12:12,716.0,722.5,400,588,471,324,42,1729.34,1729.34,1,1729.34,0.00,0.00,16024,1,588,
15477,2017-07-01,2017-07-01 12:04,708.0,722.5,9,27,80,276,80,3996.71,3996.71,1,3996.71,0.00,0.00,15429,0,27,
14533,2017-07-01,2017-07-01 11:49,693.0,722.5,8020,265,393,266,251,7179.86,7750.93,1,3817.27,571.07,693.98,14694,1,265,
15254,2017-07-01,2017-07-01 12:01,705.0,722.5,3112,414,335,416,335,3583.14,4011.48,1,3453.13,428.34,558.35,15368,1,414,
15854,2017-07-01,2017-07-01 12:10,714.0,722.5,5441,295,663,295,663,2273.11,2273.11,1,2273.11,0.00,0.00,15837,0,295,
15309,2017-07-01,2017-07-01 12:02,706.0,722.6,659,9,367,225,374,3352.07,4779.15,1,2944.86,1427.08,542.79,15315,1,9,
14863,2017-07-01,2017-07-01 11:54,698.0,722.6,1074,27,632,221,149,6918.97,8321.20,1,4529.57,1402.23,356.39,14591,0,27,
14425,2017-07-01,2017-07-01 11:47,691.0,722.6,6455,12,582,12,650,7201.14,8301.50,1,2771.88,1100.37,977.01,14595,1,12,
14795,2017-07-01,2017-07-01 11:53,697.0,722.6,7729,497,394,542,394,5695.49,7061.84,1,6257.49,1366.35,804.34,14939,1,497,
15721,2017-07-01,2017-07-01 12:08,712.0,722.6,1677,236,10,236,10,3562.23,3562.23,1,3562.23,0.00,0.00,15683,0,236,
15682,2017-07-01,2017-07-01 12:08,712.0,722.6,12277,514,164,627,165,3313.21,3313.21,1,2202.29,0.00,0.00,15577,0,514,
14735,2017-07-01,2017-07-01 11:52,696.0,722.6,19039,544,427,544,226,5073.12,6067.14,1,1708.55,994.03,497.01,15871,2,300,
15801,2017-07-01,2017-07-01 12:09,713.0,722.6,12,105,80,541,700,2719.73,2821.31,1,1025.35,101.58,0.00,15813,1,105,
13853,2017-07-01,2017-07-01 11:38,682.0,722.6,1625,596,68,601,7,10311.47,11573.77,1,8771.94,1262.30,0.00,13729,0,596,
15991,2017-07-01,2017-07-01 12:12,716.0,722.7,71,77,84,77,84,2332.57,2332.57,1,2332.57,0.00,0.00,15838,0,77,
14626,2017-07-01,2017-07-01 11:51,695.0,722.7,1107,68,311,68,312,6060.83,7342.50,1,696.46,1281.67,0.00,14473,0,68,
15336,2017-07-01,2017-07-01 12:02,706.0,722.7,968,380,443,537,237,3877.05,3919.20,1,3147.28,42.16,257.06,14388,0,380,
16208,2017-07-01,2017-07-01 12:15,719.0,722.7,22389,126,15,126,148,994.83,994.83,1,994.83,0.00,236.25,15509,0,126,
15103,2017-07-01,2017-07-01 11:58,702.0,722.7,983,27,439,27,440,6396.79,6607.10,1,5217.04,210.31,0.00,15063,0,27,
15150,2017-07-01,2017-07-01 11:59,703.0,722.8,24,27,32,27,32,5626.40,5626.40,1,5626.40,0.00,0.00,15052,0,27,
14790,2017-07-01,2017-07-01 11:53,697.0,722.8,6087,532,114,532,114,5074.61,6328.77,1,4049.19,1254.16,801.50,14663,0,532,
15772,2017-07-01,2017-07-01 12:09,713.0,722.8,805,529,353,279,353,2397.67,2397.67,1,2397.67,0.00,0.00,15974,1,529,
16054,2017-07-01,2017-07-01 12:13,717.0,722.8,478,105,107,108,107,2148.85,2148.85,1,2148.85,0.00,0.00,15873,0,105,
15743,2017-07-01,2017-07-01 12:08,712.0,722.8,5597,479,64,315,40,2605.89,2605.89,1,2605.89,0.00,548.80,15674,0,479,
14720,2017-07-01,2017-07-01 11:52,696.0,722.8,12120,117,131,117,143,6395.06,6909.18,1,3042.50,514.12,1035.22,14997,2,331,
15787,2017-07-01,2017-07-01 12:09,713.0,722.8,6297,16,274,16,274,3162.14,3162.14,1,1619.43,0.00,1542.71,15839,1,16,
15232,2017-07-01,2017-07-01 12:01,705.0,722.8,882,68,9,69,9,4673.18,4673.18,1,4673.18,0.00,0.00,15431,1,68,
15431,2017-07-01,2017-07-01 12:04,708.0,722.8,882,68,9,68,9,4673.18,4673.18,1,4673.18,0.00,0.00,15232,0,68,
15076,2017-07-01,2017-07-01 11:58,702.0,722.8,1701,673,473,673,472,5488.36,5674.33,1,4935.53,185.98,0.00,15161,1,673,
16190,2017-07-01,2017-07-01 12:15,719.0,722.9,62,27,219,27,223,937.32,937.32,1,937.32,0.00,0.00,16163,0,27,
14681,2017-07-01,2017-07-01 11:51,695.0,722.9,9769,673,250,673,491,6590.95,6693.07,1,3971.71,102.12,0.00,14808,1,673,
15044,2017-07-01,2017-07-01 11:58,702.0,722.9,1308,9,84,9,84,4748.36,6017.32,1,2383.88,1268.96,926.95,14882,0,9,
15019,2017-07-01,2017-07-01 11:57,701.0,722.9,852,77,558,91,551,5366.66,5456.84,1,1715.31,90.18,0.00,15120,1,77,
15856,2017-07-01,2017-07-01 12:10,714.0,722.9,1516,479,9,479,9,2708.08,2708.08,1,2708.08,0.00,0.00,15881,1,479,
15786,2017-07-01,2017-07-01 12:09,713.0,723.0,440,313,10,313,10,2587.29,2587.29,1,2587.29,0.00,644.31,15776,0,313,
16059,2017-07-01,2017-07-01 12:13,717.0,723.0,4873,522,141,522,141,1992.88,1992.88,1,1992.88,0.00,0.00,15961,0,522,
15921,2017-07-01,2017-07-01 12:11,715.0,723.0,51,77,224,77,675,2243.63,2243.63,1,2243.63,0.00,0.00,15734,0,77,
15448,2017-07-01,2017-07-01 12:04,708.0,723.0,1184,107,9,118,9,3755.12,4496.15,1,1498.92,741.03,0.00,15440,0,107,
15689,2017-07-01,2017-07-01 12:08,712.0,723.0,1239,582,307,650,678,2747.33,2747.33,1,1992.16,0.00,755.18,15697,1,582,
15363,2017-07-01,2017-07-01 12:03,707.0,723.0,6014,171,562,171,562,5252.32,5252.32,1,5252.32,0.00,0.00,15535,1,171,
15535,2017-07-01,2017-07-01 12:05,709.0,723.0,6014,171,562,171,562,5252.32,5252.32,1,5252.32,0.00,0.00,15363,0,171,
15972,2017-07-01,2017-07-01 12:11,715.0,723.0,4570,16,535,16,535,2758.64,2758.64,1,2758.64,0.00,0.00,16022,1,16,
14891,2017-07-01,2017-07-01 11:55,699.0,723.0,489,204,27,574,276,6229.80,7523.62,1,2428.77,1293.82,0.00,14852,0,204,
16183,2017-07-01,2017-07-01 12:14,718.0,723.1,201,331,380,110,537,1035.22,1035.22,1,1035.22,0.00,0.00,16313,1,331,
15026,2017-07-01,2017-07-01 11:57,701.0,723.1,10910,663,2,666,2,5056.34,5056.34,0,,,,,,,
14937,2017-07-01,2017-07-01 11:56,700.0,723.1,475,354,27,354,276,7058.02,7058.02,1,6464.28,0.00,593.74,14952,1,354,
14952,2017-07-01,2017-07-01 11:56,700.0,723.1,7,335,27,335,276,6464.28,6464.28,1,6464.28,0.00,593.74,14937,0,335,
15280,2017-07-01,2017-07-01 12:01,705.0,723.1,531,310,380,310,527,3652.82,4562.92,1,1758.80,910.10,0.00,15583,2,9,
15715,2017-07-01,2017-07-01 12:08,712.0,723.2,3882,393,84,233,84,3239.68,3239.68,1,2700.61,0.00,599.69,15710,0,393,
15909,2017-07-01,2017-07-01 12:11,715.0,723.2,202,33,314,33,314,2362.83,2362.83,1,2362.83,0.00,0.00,15923,1,33,
14842,2017-07-01,2017-07-01 11:54,698.0,723.2,187,27,393,27,393,7692.00,7864.71,1,2595.22,172.71,0.00,14744,0,27,
14651,2017-07-01,2017-07-01 11:51,695.0,723.2,224,27,6,27,101,8927.86,9369.51,1,3638.50,441.65,0.00,14704,1,27,
15876,2017-07-01,2017-07-01 12:10,714.0,723.3,3535,532,274,132,274,2111.21,2111.21,1,2111.21,0.00,518.69,15599,0,532,
14277,2017-07-01,2017-07-01 11:45,689.0,723.3,2476,367,68,367,7,9319.77,9910.65,1,1676.29,590.88,295.44,14777,2,330,
15945,2017-07-01,2017-07-01 12:11,715.0,723.3,1144,224,219,675,219,1615.42,1615.42,1,1615.42,0.00,796.90,15891,0,224,
14901,2017-07-01,2017-07-01 11:55,699.0,723.3,8266,158,236,158,236,5207.80,6418.09,1,1641.08,1210.29,1232.70,15104,2,687,
16310,2017-07-01,2017-07-01 12:16,720.0,723.4,322,27,562,27,562,1179.32,1179.32,1,1179.32,0.00,0.00,16222,0,27,
16288,2017-07-01,2017-07-01 12:16,720.0,723.4,218,313,582,313,582,941.74,941.74,1,941.74,0.00,0.00,16295,1,313,
15355,2017-07-01,2017-07-01 12:02,706.0,723.4,5926,13,31,13,31,3497.29,4948.10,1,2142.55,1450.82,631.28,15544,1,13,
15473,2017-07-01,2017-07-01 12:04,708.0,723.4,15549,164,170,165,170,3154.22,4457.31,1,1619.91,1303.10,813.34,15878,2,22,
15659,2017-07-01,2017-07-01 12:07,711.0,723.4,19,473,582,473,582,2665.55,2665.55,1,2665.55,0.00,792.98,15582,0,473,
15629,2017-07-01,2017-07-01 12:07,711.0,723.4,6166,22,280,22,273,2938.23,2962.50,1,2149.17,24.27,813.34,15853,1,22,
15617,2017-07-01,2017-07-01 12:07,711.0,723.5,1652,107,379,107,379,1878.07,2975.42,1,1568.65,1097.36,0.00,15606,0,107,
15676,2017-07-01,2017-07-01 12:07,711.0,723.5,277,335,393,485,247,2983.45,2983.45,1,2983.45,0.00,0.00,15555,0,335,
15221,2017-07-01,2017-07-01 12:00,704.0,723.5,11380,471,5,474,102,4748.25,4748.25,0,,,,,,,
16343,2017-07-01,2017-07-01 12:17,721.0,723.5,111,314,582,314,327,755.18,755.18,1,755.18,0.00,0.00,16342,0,314,
15464,2017-07-01,2017-07-01 12:04,708.0,723.5,3031,674,230,674,211,3508.68,3508.68,1,2383.19,-0.00,181.69,15846,2,665,
14970,2017-07-01,2017-07-01 11:56,700.0,723.5,32443,723,170,723,170,6259.40,6259.40,1,1349.09,0.00,738.79,15764,2,551,
15391,2017-07-01,2017-07-01 12:03,707.0,723.5,6791,22,131,22,143,3407.71,3407.71,1,3407.71,0.00,2024.07,15034,0,22,
15274,2017-07-01,2017-07-01 12:01,705.0,723.5,433,335,33,485,299,5015.72,5015.72,1,5015.72,0.00,0.00,15352,1,335,
15571,2017-07-01,2017-07-01 12:06,710.0,723.5,457,314,131,314,131,3516.94,3516.94,1,2332.17,0.00,0.00,15522,0,314,
15190,2017-07-01,2017-07-01 12:00,704.0,723.5,5,27,380,276,378,5271.57,5271.57,1,5271.57,0.00,0.00,15222,1,27,
15530,2017-07-01,2017-07-01 12:05,709.0,723.6,7097,11,280,111,350,3870.13,3870.13,1,3870.13,0.00,906.05,15500,0,11,
15073,2017-07-01,2017-07-01 11:58,702.0,723.6,11773,140,596,140,596,3922.55,4776.74,1,680.65,854.19,668.38,15384,2,133,
14519,2017-07-01,2017-07-01 11:49,693.0,723.6,84,105,473,105,472,6861.29,8277.48,1,3238.68,1416.19,0.00,14526,1,105,
15353,2017-07-01,2017-07-01 12:02,706.0,723.6,147,77,310,77,712,3344.31,4530.88,1,861.44,1186.57,0.00,15350,0,77,
15080,2017-07-01,2017-07-01 11:58,702.0,723.6,3859,31,479,285,479,3684.36,4358.04,1,1659.35,673.67,624.86,14557,0,31,
15098,2017-07-01,2017-07-01 11:58,702.0,723.6,1865,380,26,380,26,4974.03,5961.31,1,4944.97,987.29,257.06,14418,0,380,
16333,2017-07-01,2017-07-01 12:17,721.0,723.6,890,311,310,311,712,566.39,566.39,1,566.39,0.00,0.00,16247,0,311,
15276,2017-07-01,2017-07-01 12:01,705.0,723.6,3428,95,335,74,485,4083.64,4817.74,1,4031.30,734.11,0.00,15268,0,95,
15762,2017-07-01,2017-07-01 12:09,713.0,723.6,4161,50,334,50,334,1133.62,2321.10,1,1195.82,1187.48,908.28,16076,2,357,
14876,2017-07-01,2017-07-01 11:55,699.0,723.7,238,27,588,27,588,6199.30,6327.23,1,3316.23,127.93,0.00,14993,1,27,
16116,2017-07-01,2017-07-01 12:13,717.0,723.7,71,77,84,77,84,2332.57,2332.57,1,2332.57,0.00,0.00,16034,0,77,
15357,2017-07-01,2017-07-01 12:02,706.0,723.7,15271,614,528,617,528,3837.75,3837.75,1,1416.87,0.00,626.22,15904,2,523,
15690,2017-07-01,2017-07-01 12:08,712.0,723.7,4048,130,663,130,304,2159.31,2599.31,1,1829.08,440.00,770.23,15958,1,130,
16150,2017-07-01,2017-07-01 12:14,718.0,723.7,1935,354,367,354,374,1354.32,1354.32,1,1354.32,0.00,0.00,16087,0,354,
14794,2017-07-01,2017-07-01 11:53,697.0,723.7,22338,224,202,216,202,6657.99,7861.40,1,4905.33,1203.41,0.00,14850,1,224,
16089,2017-07-01,2017-07-01 12:13,717.0,723.7,7142,674,517,671,517,1866.29,1866.29,1,1866.29,0.00,0.00,16029,0,674,
15830,2017-07-01,2017-07-01 12:10,714.0,723.7,21207,609,646,259,646,673.01,1617.02,1,673.01,944.01,472.00,16161,2,645,
14423,2017-07-01,2017-07-01 11:47,691.0,723.7,9994,354,562,355,562,7785.77,8274.08,1,3264.42,488.30,593.74,14270,0,354,
15893,2017-07-01,2017-07-01 12:10,714.0,723.7,4431,15,131,15,131,3618.42,3618.42,1,3618.42,0.00,0.00,15850,0,15,
14208,2017-07-01,2017-07-01 11:44,688.0,723.8,8448,295,393,295,247,8029.95,8876.30,1,5415.89,846.35,478.49,14489,2,299,
16187,2017-07-01,2017-07-01 12:15,719.0,723.8,382,562,27,562,276,1179.32,1179.32,1,1179.32,0.00,346.07,15612,0,562,
15297,2017-07-01,2017-07-01 12:01,705.0,723.8,4697,31,16,292,16,5557.85,5762.84,1,1194.31,204.99,620.15,15213,0,31,
14553,2017-07-01,2017-07-01 11:49,693.0,723.8,12883,328,497,328,542,7803.68,8317.80,1,2835.86,514.12,757.14,14085,0,328,
15903,2017-07-01,2017-07-01 12:11,715.0,723.8,72,27,131,27,550,2672.03,2672.03,1,2672.03,0.00,0.00,15897,0,27,
16014,2017-07-01,2017-07-01 12:12,716.0,723.9,1354,674,219,674,505,1885.03,1885.03,1,1885.03,0.00,554.36,15753,0,674,
14954,2017-07-01,2017-07-01 11:56,700.0,723.9,956,77,68,77,7,7452.62,7452.62,1,1765.77,0.00,0.00,14921,0,77,
15253,2017-07-01,2017-07-01 12:01,705.0,723.9,785,314,107,325,122,4948.05,4948.05,1,4240.84,0.00,755.18,15219,0,314,
15005,2017-07-01,2017-07-01 11:57,701.0,723.9,8107,158,529,172,278,5376.68,6210.49,1,2906.85,833.81,766.16,15277,2,687,
15756,2017-07-01,2017-07-01 12:09,713.0,723.9,1982,204,20,574,20,2213.88,2213.88,1,519.72,-0.00,722.35,16240,2,618,
14223,2017-07-01,2017-07-01 11:44,688.0,723.9,14759,34,398,127,399,9602.03,10964.76,1,2973.11,1362.73,949.52,14290,1,34,
14468,2017-07-01,2017-07-01 11:48,692.0,723.9,10964,50,353,50,351,7337.61,8217.29,1,930.12,879.68,314.61,14820,2,485,
15541,2017-07-01,2017-07-01 12:05,709.0,724.0,413,588,224,324,216,3727.03,3727.03,1,3727.03,0.00,0.00,15680,1,588,
15113,2017-07-01,2017-07-01 11:59,703.0,724.0,1651,105,130,105,130,6560.22,6737.23,1,4860.71,177.02,0.00,15165,1,105,
15264,2017-07-01,2017-07-01 12:01,705.0,724.0,4899,544,582,547,327,4119.74,4488.29,1,3087.34,368.54,978.71,15502,2,546,
14757,2017-07-01,2017-07-01 11:53,697.0,724.0,4785,522,204,665,203,6517.61,6808.69,1,771.30,291.08,683.66,14498,0,522,
14969,2017-07-01,2017-07-01 11:56,700.0,724.0,21041,471,507,42,507,6924.35,6999.72,1,4677.21,75.37,1033.28,15053,1,471,
14381,2017-07-01,2017-07-01 11:46,690.0,724.0,834,331,68,331,7,8028.26,9257.70,1,2199.61,1229.44,0.00,14391,1,331,
16136,2017-07-01,2017-07-01 12:14,718.0,724.1,1779,393,367,233,367,1035.38,1035.38,1,1035.38,0.00,0.00,16194,1,393,
14957,2017-07-01,2017-07-01 11:56,700.0,724.1,1810,582,596,650,596,6454.02,6780.66,1,6219.65,326.64,755.18,14908,0,582,
14783,2017-07-01,2017-07-01 11:53,697.0,724.1,3501,313,26,316,26,8370.40,8794.27,1,1655.14,423.87,0.00,14768,0,313,
15773,2017-07-01,2017-07-01 12:09,713.0,724.1,248,311,80,425,382,3300.57,3300.57,1,3300.57,0.00,0.00,15759,0,311,
15957,2017-07-01,2017-07-01 12:11,715.0,724.1,400,588,471,588,580,1729.34,1729.34,1,1729.34,0.00,412.49,15662,0,588,
14932,2017-07-01,2017-07-01 11:56,700.0,724.1,1823,582,280,582,280,7558.31,7558.31,1,7558.31,0.00,0.00,14956,1,582,
15875,2017-07-01,2017-07-01 12:10,714.0,724.1,392,77,586,77,139,2738.25,3069.10,1,1664.85,330.85,1404.25,15949,1,77,
14971,2017-07-01,2017-07-01 11:56,700.0,724.1,117,27,31,221,285,6820.80,6820.80,1,6820.80,0.00,0.00,14880,0,27,
15298,2017-07-01,2017-07-01 12:01,705.0,724.1,11847,34,141,127,141,4499.65,5322.74,1,3903.52,823.09,1419.21,15402,1,34,
15326,2017-07-01,2017-07-01 12:02,706.0,724.2,1016,522,32,522,297,3229.16,4578.51,1,2291.24,1349.36,674.68,15757,2,463,
15650,2017-07-01,2017-07-01 12:07,711.0,724.2,5583,10,427,10,226,1848.51,3091.48,1,1512.93,1242.97,922.72,15912,2,9,
14965,2017-07-01,2017-07-01 11:56,700.0,724.2,7111,204,302,574,302,6091.54,6091.54,0,,,,,,,
16137,2017-07-01,2017-07-01 12:14,718.0,724.2,2013,10,522,10,522,1184.58,1184.58,1,1184.58,0.00,658.63,16118,0,10,
16425,2017-07-01,2017-07-01 12:18,722.0,724.2,3639,609,394,648,394,597.35,597.35,1,597.35,0.00,0.00,16421,0,609,
14869,2017-07-01,2017-07-01 11:54,698.0,724.2,7215,311,544,435,544,5494.14,6279.37,1,2159.63,785.23,536.64,14523,0,311,
15042,2017-07-01,2017-07-01 11:58,702.0,724.2,4586,56,95,56,95,5308.25,5597.37,1,1864.65,289.12,356.97,14587,0,56,
15335,2017-07-01,2017-07-01 12:02,706.0,724.2,3419,674,158,674,157,3949.05,4371.89,1,3817.53,422.85,554.36,15492,1,674,
15313,2017-07-01,2017-07-01 12:02,706.0,724.3,14518,393,714,390,714,5126.33,5126.33,1,5126.33,0.00,0.00,15466,1,393,
15466,2017-07-01,2017-07-01 12:04,708.0,724.3,14518,393,714,390,714,5126.33,5126.33,1,5126.33,0.00,0.00,15313,0,393,
15821,2017-07-01,2017-07-01 12:09,713.0,724.3,4771,475,348,445,348,1777.02,2909.99,1,1684.79,1132.97,212.70,15408,0,475,
15548,2017-07-01,2017-07-01 12:06,710.0,724.3,14973,593,398,593,386,3378.99,3378.99,1,1203.66,0.00,0.00,16195,2,397,
14337,2017-07-01,2017-07-01 11:46,690.0,724.3,834,331,68,330,7,8028.26,9156.80,1,3296.42,1128.54,363.12,14107,0,331,
14322,2017-07-01,2017-07-01 11:45,689.0,724.3,15444,103,331,103,330,8748.82,10135.12,1,7191.65,1386.30,427.48,14647,2,70,
16135,2017-07-01,2017-07-01 12:14,718.0,724.3,1566,68,31,68,292,1638.47,1638.47,1,1638.47,0.00,0.00,16231,1,68,
16231,2017-07-01,2017-07-01 12:15,719.0,724.3,1566,68,31,68,292,1638.47,1638.47,1,1638.47,0.00,0.00,16135,0,68,
15187,2017-07-01,2017-07-01 12:00,704.0,724.3,2167,310,131,712,131,4826.72,4892.85,1,2122.50,66.13,1323.86,15476,2,113,
16239,2017-07-01,2017-07-01 12:15,719.0,724.3,912,80,528,88,528,1416.87,1416.87,1,1416.87,0.00,0.00,16217,0,80,
15864,2017-07-01,2017-07-01 12:10,714.0,724.3,32,335,314,356,314,2670.67,2670.67,1,2670.67,0.00,0.00,15855,0,335,
15210,2017-07-01,2017-07-01 12:00,704.0,724.4,1792,10,443,10,615,4686.13,5183.63,1,774.86,497.51,248.75,16057,2,136,
16149,2017-07-01,2017-07-01 12:14,718.0,724.4,1162,32,145,291,545,1702.51,1702.51,1,1702.51,0.00,0.00,16227,1,32,
15683,2017-07-01,2017-07-01 12:08,712.0,724.4,1323,236,9,236,9,4218.05,4218.05,1,3562.23,0.00,0.00,15721,1,236,
15726,2017-07-01,2017-07-01 12:08,712.0,724.4,14262,269,605,269,605,3721.49,3721.49,1,3721.49,0.00,0.00,15768,1,269,
15983,2017-07-01,2017-07-01 12:12,716.0,724.5,208,9,224,213,216,1802.53,1802.53,1,1802.53,0.00,926.95,15925,0,9,
15657,2017-07-01,2017-07-01 12:07,711.0,724.5,20604,167,562,154,512,3733.57,3733.57,1,1723.52,-0.00,902.80,16074,2,155,
15789,2017-07-01,2017-07-01 12:09,713.0,724.5,8309,95,663,95,666,2246.62,2246.62,1,1321.34,0.00,415.74,16045,2,73,
16147,2017-07-01,2017-07-01 12:14,718.0,724.5,1135,219,224,223,216,1622.01,1622.01,1,1622.01,0.00,629.39,16111,0,219,
14845,2017-07-01,2017-07-01 11:54,698.0,724.5,3971,1,105,1,109,7280.17,7763.02,1,3730.63,482.85,0.00,14753,0,1,
14927,2017-07-01,2017-07-01 11:56,700.0,724.5,11934,307,107,679,234,5077.68,5772.59,1,5244.29,694.91,528.30,15047,1,307,
15414,2017-07-01,2017-07-01 12:03,707.0,724.6,54,27,311,27,120,5783.44,5783.44,1,4294.32,-0.00,0.00,15422,1,27,
15377,2017-07-01,2017-07-01 12:03,707.0,724.6,9561,558,508,548,508,5038.59,5038.59,0,,,,,,,
16396,2017-07-01,2017-07-01 12:18,722.0,724.6,1001,588,582,651,650,542.57,542.57,1,542.57,0.00,0.00,16344,0,588,
15356,2017-07-01,2017-07-01 12:02,706.0,724.6,10479,171,14,171,188,3974.14,3974.14,1,960.68,0.00,1648.83,15000,0,171,
15984,2017-07-01,2017-07-01 12:12,716.0,724.6,730,532,443,532,443,2167.61,2570.39,1,1825.16,402.78,745.23,15998,1,532,
15688,2017-07-01,2017-07-01 12:08,712.0,724.6,307,105,84,541,595,4321.39,4321.39,1,4321.39,0.00,0.00,15686,0,105,
14656,2017-07-01,2017-07-01 11:51,695.0,724.7,43,27,334,27,334,7051.21,8329.34,1,5271.57,1278.13,0.00,14548,0,27,
16159,2017-07-01,2017-07-01 12:14,718.0,724.7,71,77,84,77,84,2332.57,2332.57,1,2332.57,0.00,0.00,16098,0,77,
15514,2017-07-01,2017-07-01 12:05,709.0,724.7,2632,236,265,17,265,3342.09,3342.09,0,,,,,,,
15827,2017-07-01,2017-07-01 12:10,714.0,724.7,1142,335,328,485,49,2097.58,2097.58,1,2097.58,0.00,0.00,16108,1,335,
15186,2017-07-01,2017-07-01 12:00,704.0,724.7,8768,543,475,549,475,4597.73,4597.73,0,,,,,,,
15406,2017-07-01,2017-07-01 12:03,707.0,724.7,4255,68,463,68,463,4358.17,4358.17,1,4358.17,0.00,0.00,15516,1,68,
15642,2017-07-01,2017-07-01 12:07,711.0,724.7,200,77,219,77,505,3683.55,3859.05,1,2243.63,175.50,0.00,15672,1,77,
16452,2017-07-01,2017-07-01 12:18,722.0,724.8,1061,77,80,77,382,642.10,642.10,1,642.10,0.00,0.00,16330,0,77,
15417,2017-07-01,2017-07-01 12:03,707.0,724.8,1768,473,204,63,203,4661.50,4661.50,0,,,,,,,
14866,2017-07-01,2017-07-01 11:54,698.0,724.9,5934,331,25,331,25,7120.59,8183.64,1,4120.79,1063.05,0.00,14740,0,331,
16340,2017-07-01,2017-07-01 12:17,721.0,724.9,358,479,314,479,300,1193.11,1193.11,1,1193.11,0.00,0.00,16365,1,479,
15389,2017-07-01,2017-07-01 12:03,707.0,724.9,178,27,25,221,25,4750.97,5468.75,1,1301.45,717.77,0.00,15426,1,27,
15627,2017-07-01,2017-07-01 12:07,711.0,724.9,149,311,380,311,378,4219.21,4219.21,1,4219.21,0.00,0.00,15658,1,311,
